name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
,2010.0,110000.0,110000.0,Petrrol,Indvidual,Manual,First Owner
Hyundai Santro Xing GL Plus,2013.0,175000.0,80000.0,Petorl,Indvidual,Manual,First Owner
Ford Fiesta Titanium 1.5 TDCi,2011.0,325000.0,100000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Swift Dzire LDI,2017.0,425000.0,90000.0,Deisel,Indvidual,Manual,
Hyundai Accent GLE CNG,2009.0,160000.0,70000.0,CNG,Indivudal,Manual,Third Owner
Maruti Zen Estilo LXI BSIII,2007.0,100000.0,80000.0,Petrrol,Indvidual,Manual,Third Owner
Maruti Swift Dzire LDI,2014.0,390000.0,110000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai i20 1.2 Spotz,2017.0,400000.0,50000.0,Petrl,None,Manual,First Owner
Tata Tigor 1.2 Revotron XM,2018.0,,,Petorl,None,Manual,First Owner
Hyundai i10 Magna 1.1,2008.0,150000.0,90000.0,Petrrol,Indivudal,Manual,Third Owner
Hyundai Santro Xing GLS,2009.0,110000.0,120000.0,Petrrol,Indvidual,Manual,First Owner
Nissan Sunny Diesel XV,2013.0,450000.0,80000.0,Diesl,Indivudal,Manual,First Owner
Hyundai i20 1.2 Spotz,2017.0,400000.0,38000.0,Petorl,Indvidual,Manual,Second Owner
Hyundai Santro Xing GLS,2009.0,140000.0,120000.0,Petrrol,Indvidual,Manual,First Owner
Tata Indigo CR4,2011.0,130000.0,90000.0,Diesl,Indvidual,Manual,First Owner
,2017.0,160000.0,50000.0,Petorl,Indivudal,Manual,First Owner
Maruti Alto 800 LXI,2016.0,150000.0,60000.0,Petrl,Indvidual,Manual,
Mahindra XUV500 W8 2WD,2013.0,500000.0,100000.0,Deisel,Indvidual,Manual,Second Owner
Tata Nano Std,2011.0,40000.0,19000.0,Petrl,Indvidual,Manual,First Owner
,2006.0,140000.0,200000.0,Deisel,Indvidual,Manual,Third Owner
Mahindra Verito 1.5 D2 BSIV,,227000.0,70000.0,Deisel,Indvidual,Manual,Second Owner
Maruti Swift VDI,2011.0,285000.0,50000.0,Deisel,Indvidual,Manual,Second Owner
Maruti Alto LX,2012.0,155000.0,19077.0,Petrl,Indivudal,Manual,Second Owner
,2016.0,210000.0,30000.0,None,Indvidual,Manual,First Owner
Maruti Alto LXi,2009.0,140000.0,80000.0,Petrl,Indivudal,Manual,Second Owner
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,940000.0,128000.0,Deisel,Indvidual,Manual,First Owner
Nissan Terrano XV Premium 110 PS,,750000.0,80000.0,Diesl,Indivudal,Manual,First Owner
Maruti Baleno Alpha 1.3,2016.0,610000.0,100000.0,Diesl,Indivudal,Manual,First Owner
Nissan Sunny XV D Premium Leather,2015.0,450000.0,,Diesl,Indivudal,Manual,First Owner
Toyota Etios Liva GD,2012.0,409999.0,56000.0,Deisel,Indvidual,Manual,First Owner
Hyundai EON 1.0 Era Plus,2018.0,100000.0,21302.0,Petorl,Indivudal,Manual,First Owner
Renault KWID 1.0 RXT Optional,2018.0,300000.0,10500.0,Petorl,Indivudal,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2013.0,400000.0,107000.0,None,Indivudal,,First Owner
Hyundai i10 Sportz 1.2,2010.0,,60000.0,Petorl,Indvidual,Manual,Second Owner
Hyundai Santro Xing XG eRLX Euro III,2006.0,,120000.0,Petrrol,Indvidual,,Second Owner
Maruti Wagon R LXI BS IV,2010.0,222000.0,70000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Alto 800 LXI,,240000.0,50000.0,Petrrol,None,Manual,Second Owner
Toyota Etios Liva GD,2013.0,450000.0,70000.0,Deisel,Indivudal,Manual,Second Owner
Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Deisel,Deelar,Manual,Second Owner
,,,10000.0,Diesl,Deelar,Automatic,First Owner
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Deisel,Dealerr,Automatic,First Owner
BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesl,Deelar,Automatic,First Owner
,2016.0,535000.0,,Diesl,Indivudal,Manual,First Owner
Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrrol,Indivudal,Manual,Second Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrrol,Dealerr,Automatic,First Owner
Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,Petrl,Trustmark Dealer,Manual,First Owner
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrl,Trustmark Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,2017.0,520000.0,,Petrrol,Dealerr,Automatic,First Owner
Chevrolet Beat LT Option,2016.0,239000.0,,Petrl,Deelar,Manual,First Owner
Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Diesl,Trustmark Dealer,,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesl,Trustmark Dealer,Manual,First Owner
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrl,Deelar,,First Owner
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Diesl,Deelar,Automatic,First Owner
Hyundai Santro GS,2005.0,80000.0,56580.0,Petrl,Deelar,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Deisel,None,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petorl,Trustmark Dealer,Manual,
Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Deisel,Trustmark Dealer,Manual,First Owner
Renault Duster 85PS Diesel RxL,,450000.0,1000.0,Deisel,Deelar,Manual,Second Owner
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Diesl,Dealerr,Automatic,First Owner
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,None,Deelar,Automatic,First Owner
BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesl,Deelar,Automatic,First Owner
Hyundai Creta 1.6 CRDi SX,2016.0,,52600.0,Diesl,Indivudal,Manual,First Owner
Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrrol,Indivudal,Manual,Second Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrrol,Deelar,Automatic,First Owner
Maruti Swift ZXI BSIV,,,7104.0,Petrl,Trustmark Dealer,Manual,First Owner
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrl,None,Manual,First Owner
,2017.0,520000.0,10510.0,Petorl,Deelar,Automatic,First Owner
Chevrolet Beat LT Option,2016.0,239000.0,41000.0,None,Dealerr,Manual,First Owner
Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Deisel,Trustmark Dealer,Automatic,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesl,Trustmark Dealer,Manual,First Owner
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrrol,None,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Deisel,Deelar,Automatic,First Owner
Hyundai Santro GS,2005.0,80000.0,56580.0,Petorl,Deelar,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Deisel,Dealerr,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrl,Trustmark Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Deisel,Trustmark Dealer,Manual,First Owner
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,735000.0,55300.0,Deisel,Deelar,Automatic,First Owner
,2012.0,285000.0,74300.0,None,Dealerr,Manual,First Owner
Honda City VX MT,2010.0,350000.0,48781.0,Petorl,Deelar,Manual,First Owner
Volkswagen Jetta 1.9 Highline TDI,2010.0,290000.0,87620.0,Deisel,Deelar,Automatic,First Owner
Volkswagen Vento 1.5 TDI Highline Plus AT,2017.0,890000.0,40219.0,Diesl,Dealerr,Automatic,
Honda Jazz VX,2011.0,385000.0,11473.0,Petrrol,Dealerr,,First Owner
Maruti Eeco 5 Seater AC BSIV,2017.0,425000.0,8352.0,Petrrol,Deelar,Manual,First Owner
Maruti Wagon R VXI AMT1.2BSIV,2017.0,525000.0,9745.0,Petrrol,Deelar,,First Owner
Hyundai Grand i10 Asta,2017.0,550000.0,,Petrrol,None,Manual,First Owner
Volkswagen Polo 1.0 MPI Trendline,2012.0,271000.0,49000.0,Petrrol,Dealerr,Manual,First Owner
,2018.0,1490000.0,20694.0,Diesl,None,Manual,First Owner
Hyundai Grand i10 Asta Option,2015.0,490000.0,31080.0,Petrrol,Deelar,Manual,First Owner
Hyundai EON Era Plus,,260000.0,37605.0,Petorl,Dealerr,,
Hyundai Xcent 1.1 CRDi SX Option,2014.0,,55850.0,Deisel,Deelar,Manual,First Owner
Tata Nano Lx BSIV,2010.0,75000.0,58850.0,Petrl,Dealerr,Manual,First Owner
Toyota Etios Cross 1.2L G,2015.0,421000.0,23839.0,Petrl,None,Manual,First Owner
Maruti Swift DDiS LDI,2016.0,550000.0,54000.0,Deisel,Deelar,,First Owner
Hyundai i10 Sportz 1.2 AT,,330000.0,38000.0,Petrl,Deelar,Automatic,First Owner
Volkswagen Vento 1.5 TDI Comfortline,,390000.0,45454.0,Diesl,Deelar,Manual,First Owner
Skoda Rapid 1.5 TDI AT Ambition,2015.0,599000.0,46957.0,Diesl,Dealerr,Automatic,First Owner
Hyundai Getz GLE,2007.0,110000.0,60000.0,Petorl,Indvidual,Manual,Fourth & Above Owner
Renault KWID RXT Optional,2016.0,250000.0,25000.0,None,Indvidual,Manual,First Owner
,2012.0,,110000.0,Diesl,Indivudal,Manual,Fourth & Above Owner
Ford Endeavour XLT TDCi 4X2,2008.0,280000.0,,Deisel,Indivudal,Manual,Second Owner
Audi Q3 35 TDI Quattro Technology,,,25000.0,Diesl,Indvidual,Automatic,First Owner
Mahindra Renault Logan 1.4 GLX Petrol,2008.0,80000.0,90000.0,Petorl,Indvidual,Manual,First Owner
Maruti Alto K10 VXI,,350000.0,5000.0,Petrl,Indvidual,,
Maruti Swift VDI BSIV,2015.0,475000.0,60000.0,Deisel,Indivudal,Manual,First Owner
Audi A5 Sportback,2020.0,4700000.0,1500.0,Diesl,Indivudal,Automatic,First Owner
Maruti Swift Dzire VDI,2018.0,500000.0,50000.0,Diesl,Indivudal,Manual,First Owner
Chevrolet Sail Hatchback 1.3 TCDi LT ABS,2014.0,250000.0,120000.0,Deisel,Indvidual,Manual,First Owner
Hyundai Accent CRDi,2005.0,100000.0,,Deisel,Indivudal,Manual,Second Owner
Maruti Alto K10 VXI Airbag,2019.0,350000.0,5000.0,Petrl,Indvidual,Manual,First Owner
BMW 7 Series Signature 730Ld,2014.0,4000000.0,47000.0,Deisel,Indivudal,Automatic,First Owner
Toyota Camry 2.5 Hybrid,2017.0,1900000.0,20000.0,Petrrol,Indivudal,Automatic,First Owner
Hyundai Santro Xing XG,2005.0,95000.0,120000.0,Petorl,Indivudal,Manual,Second Owner
Hyundai Grand i10 CRDi Sportz,2015.0,409999.0,58000.0,Diesl,Indvidual,Manual,First Owner
Mahindra XUV500 W5 BSIV,2018.0,1050000.0,35000.0,Diesl,Indvidual,Manual,First Owner
Maruti Alto K10 VXI,2017.0,320000.0,30000.0,Petorl,Indvidual,Manual,First Owner
,2019.0,1000000.0,10000.0,Deisel,Indivudal,Manual,First Owner
Toyota Innova Crysta 2.4 VX MT BSIV,2017.0,1770000.0,25000.0,Deisel,Indvidual,Manual,First Owner
Mahindra Thar CRDe,2018.0,950000.0,20000.0,Diesl,Indivudal,Manual,First Owner
,2018.0,750000.0,50000.0,Diesl,Indivudal,Manual,First Owner
Hyundai EON Magna Plus,2014.0,220000.0,42000.0,Petrrol,Indivudal,Manual,First Owner
Tata Hexa XM,2017.0,1000000.0,50000.0,Deisel,Indvidual,Manual,First Owner
Honda Mobilio E i DTEC,2017.0,660000.0,116000.0,Deisel,Indvidual,Manual,First Owner
Maruti Ertiga ZDI,2015.0,716000.0,100000.0,Diesl,Indvidual,Manual,First Owner
Maruti Ciaz ZXi Plus,2015.0,675000.0,66000.0,Petrl,Indivudal,Manual,First Owner
Mahindra Scorpio LX,2010.0,,110000.0,Deisel,Indvidual,Manual,Third Owner
Fiat Grande Punto EVO 1.3 Dynamic,,325000.0,70000.0,Diesl,Indvidual,,First Owner
Hyundai Creta 1.6 CRDi SX Option,2015.0,950000.0,60000.0,Diesl,Indivudal,Manual,First Owner
Ford Endeavour Hurricane Limited Edition,2007.0,,110000.0,Diesl,Indvidual,Automatic,Fourth & Above Owner
Tata Indica Vista TDI LS,2014.0,250000.0,25000.0,Deisel,Indivudal,Manual,First Owner
Land Rover Discovery S 2.0 SD4,2018.0,4000000.0,68000.0,Petorl,Indvidual,Automatic,First Owner
Maruti Alto 800 LXI,2014.0,210000.0,20000.0,Petrl,Indivudal,Manual,First Owner
Hyundai i10 Era 1.1 iTech SE,2011.0,147000.0,110000.0,Petrl,Indvidual,Manual,Second Owner
Maruti Vitara Brezza VDi Option,2018.0,725000.0,26350.0,Deisel,Indvidual,,First Owner
Mahindra Scorpio SLE BSIV,2012.0,550000.0,90000.0,Deisel,Indivudal,Manual,First Owner
Hyundai i20 Sportz Option 1.2,2016.0,475000.0,25000.0,Petorl,Indivudal,Manual,First Owner
Hyundai Santro Xing GLS,2014.0,250000.0,50000.0,None,Indivudal,Manual,Second Owner
Tata Indica LSI,2006.0,70000.0,60000.0,Petrrol,Indvidual,Manual,Second Owner
Hyundai EON Era Plus,2012.0,160000.0,70000.0,Petrrol,Indivudal,Manual,Third Owner
Ford Endeavour 3.0L 4X4 AT,1890,,,Deisel,Indivudal,Automatic,
Hyundai Santro LE zipPlus,2001.0,68000.0,70000.0,Petrl,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Asta,,500000.0,26500.0,Petrrol,Indivudal,Manual,First Owner
Tata Indigo CR4,2013.0,170000.0,60000.0,None,Indvidual,Manual,First Owner
Mahindra Scorpio S11 BSIV,2018.0,,35000.0,Deisel,Indivudal,Manual,First Owner
Hyundai Creta 1.4 EX Diesel,2020.0,1050000.0,10000.0,Diesl,Indvidual,Manual,First Owner
Maruti Ritz LXI,2009.0,300000.0,15000.0,Petrrol,Indivudal,Manual,First Owner
Hyundai i20 Magna 1.2,2016.0,600000.0,25000.0,Petorl,Indivudal,Manual,First Owner
Hyundai Verna CRDi 1.6 SX,2017.0,900000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz BSIV,,550000.0,25000.0,Petrrol,Indvidual,,First Owner
Maruti Alto LX,2007.0,100000.0,,Petrrol,Indivudal,Manual,Second Owner
Honda Brio 1.2 S MT,2017.0,400000.0,,Petrl,Indvidual,Manual,First Owner
Tata Nano Lx,2011.0,120000.0,20000.0,Petorl,Indivudal,Manual,First Owner
Hyundai i20 Asta 1.4 CRDi,2013.0,300000.0,90000.0,Deisel,Indvidual,Manual,First Owner
Tata Indigo LX,2011.0,140000.0,60000.0,Diesl,Indivudal,,Second Owner
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015.0,640000.0,23000.0,Petrrol,Indvidual,Manual,First Owner
,2018.0,380000.0,22155.0,Petrrol,Indivudal,Manual,First Owner
Tata Nano Lx,2011.0,120000.0,20000.0,Petorl,None,Manual,First Owner
Maruti Ciaz 1.4 Delta,2018.0,650000.0,70000.0,Petorl,Indivudal,,First Owner
Maruti Alto LX,2009.0,150000.0,60000.0,Petrrol,Indivudal,Manual,Second Owner
Ford Figo Aspire 1.2 Ti-VCT Trend,2018.0,550000.0,35000.0,Petrrol,Indivudal,Manual,First Owner
Mahindra XUV500 W8 4WD,2012.0,650000.0,71042.0,Diesl,Dealerr,Manual,First Owner
,2012.0,1025000.0,167870.0,Deisel,Dealerr,Manual,Second Owner
Ford Fiesta 1.5 TDCi Titanium,2011.0,195000.0,,None,Dealerr,Manual,First Owner
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Deisel,Dealerr,Automatic,
BMW 3 Series 320d Sport,2013.0,1490000.0,40000.0,Deisel,Deelar,Automatic,First Owner
BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesl,Deelar,Automatic,First Owner
Honda City i-VTEC CVT ZX,2018.0,1140000.0,23038.0,Petrl,Trustmark Dealer,Automatic,First Owner
Chevrolet Beat Diesel LS,2011.0,95000.0,70000.0,Diesl,Indivudal,Manual,First Owner
BMW 3 Series GT Luxury Line,2017.0,,30000.0,Deisel,Indivudal,Automatic,First Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,None,Deelar,Automatic,First Owner
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petorl,Trustmark Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,2017.0,520000.0,,Petrrol,Dealerr,Automatic,
,2016.0,239000.0,41000.0,Petrrol,Dealerr,Manual,First Owner
Toyota Fortuner 4x2 AT,2017.0,2600000.0,47162.0,Deisel,Trustmark Dealer,Automatic,First Owner
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrrol,Deelar,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Diesl,Dealerr,Automatic,First Owner
Maruti Baleno Delta 1.2,2017.0,585000.0,43608.0,Petorl,Trustmark Dealer,Manual,First Owner
Maruti Baleno Alpha CVT,2018.0,825000.0,11212.0,Petorl,None,Automatic,First Owner
Hyundai i20 1.4 Magna Executive,2013.0,280000.0,52000.0,Diesl,Deelar,Manual,First Owner
Maruti Baleno Zeta,2016.0,725000.0,49217.0,Petrrol,Trustmark Dealer,,First Owner
,2015.0,300000.0,90000.0,Deisel,None,Manual,
Hyundai Xcent 1.2 Kappa S,2015.0,375000.0,70000.0,None,Indvidual,Manual,First Owner
Honda City VTEC,2003.0,310000.0,90000.0,Petrrol,Indivudal,Manual,
Maruti Swift Dzire VDi,2011.0,375000.0,190000.0,Diesl,Indvidual,Manual,Third Owner
Ford Endeavour 3.2 Titanium AT 4X4,2016.0,1950000.0,106000.0,Deisel,Indivudal,Automatic,First Owner
Tata Xenon XT EX 4X2,,400000.0,80000.0,Deisel,Indvidual,Manual,Second Owner
Nissan Terrano XL Plus 85 PS,2014.0,550000.0,80000.0,None,Indivudal,,Second Owner
Maruti Eeco 7 Seater Standard BSIV,2018.0,270000.0,20000.0,None,Indivudal,Manual,First Owner
Maruti Ertiga ZDI,2012.0,555000.0,110000.0,Deisel,Indivudal,Manual,Second Owner
,2013.0,500000.0,60000.0,Deisel,Indivudal,Manual,Second Owner
Skoda Laura Elegance 1.9 TDI  AT,2010.0,400000.0,130000.0,Diesl,Indivudal,Automatic,Second Owner
,2017.0,280000.0,28838.0,Petrl,Indivudal,Manual,First Owner
Tata Indica GLS BS IV,2008.0,80000.0,200000.0,Petrl,Indivudal,Manual,First Owner
Tata Indica DLS,2006.0,55000.0,100000.0,Deisel,Indivudal,Manual,First Owner
Maruti Alto 800 LXI Airbag,2014.0,250000.0,50000.0,Petrrol,Indvidual,Manual,
Mahindra Bolero SLX 2WD,2010.0,250000.0,190000.0,Diesl,Indivudal,Manual,
Mahindra Jeep MM 540,2007.0,95000.0,100000.0,Deisel,Indivudal,Manual,Second Owner
Mahindra Scorpio 1.99 S10,2014.0,725000.0,135000.0,Diesl,Indvidual,Manual,Second Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,320000.0,50000.0,Deisel,Indivudal,Manual,
Skoda Octavia Elegance 2.0 TDI AT,2014.0,,135000.0,Deisel,Indivudal,Automatic,Third Owner
Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Deisel,None,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2018.0,790000.0,19571.0,Diesl,Dealerr,Manual,First Owner
Honda City i-VTEC ZX,2018.0,,29600.0,Petrl,Dealerr,,First Owner
Maruti Swift LXI,2011.0,,70000.0,Petrl,Indvidual,Manual,First Owner
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,950000.0,15000.0,Deisel,Indivudal,Automatic,First Owner
Maruti Celerio LXI MT BSIV,2019.0,340000.0,50000.0,Petorl,Indvidual,Manual,First Owner
Renault Captur 1.5 Diesel RXT,2017.0,825000.0,13500.0,Diesl,Indivudal,Manual,First Owner
Audi A4 30 TFSI Technology,2018.0,3100000.0,22000.0,Petorl,Indivudal,Automatic,First Owner
Honda Amaze VX Diesel BSIV,2018.0,780000.0,25000.0,Deisel,None,Manual,First Owner
Toyota Corolla Altis 1.8 VL AT,2010.0,350000.0,80000.0,Petrrol,None,Automatic,Third Owner
Honda Amaze VX Petrol BSIV,2018.0,,,Petorl,Deelar,Manual,First Owner
Maruti Alto 800 VXI,2016.0,245000.0,60000.0,Petrrol,Indivudal,Manual,First Owner
Honda Amaze VX Diesel BSIV,2018.0,790000.0,49000.0,Diesl,Deelar,Manual,First Owner
Honda Amaze VX i-VTEC,2018.0,680000.0,48600.0,Petorl,Dealerr,Manual,First Owner
,2017.0,540000.0,20000.0,None,Indvidual,Manual,Second Owner
,,425000.0,25000.0,Petrrol,Indivudal,Manual,First Owner
Maruti Zen Estilo Sports,,140000.0,120000.0,Petrrol,Indivudal,Manual,First Owner
Maruti Ertiga ZDI Plus,2019.0,1100000.0,30000.0,None,Indvidual,Manual,First Owner
Renault Lodgy 85PS RxL,2015.0,715000.0,35000.0,Deisel,Indivudal,Manual,First Owner
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Diesl,Dealerr,Automatic,First Owner
Audi Q3 2.0 TDI Quattro Premium Plus,2015.0,1750000.0,127643.0,Diesl,Dealerr,Automatic,First Owner
Tata Zest Revotron 1.2T XMS,2018.0,400000.0,54000.0,Petorl,Deelar,Manual,Second Owner
Audi A6 2.0 TDI  Design Edition,2014.0,1750000.0,102354.0,Deisel,Deelar,Automatic,
Audi Q5 2.0 TFSI Quattro Premium Plus,2014.0,1850000.0,62237.0,Petrrol,Dealerr,Automatic,First Owner
Hyundai Santro Xing XL eRLX Euro III,2005.0,114999.0,90000.0,Petrrol,Dealerr,Manual,Second Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2018.0,950000.0,21394.0,Deisel,Dealerr,Manual,First Owner
Datsun GO T Petrol,2015.0,310000.0,32686.0,Petorl,Deelar,Manual,First Owner
Mahindra Jeep CJ 500 DI,2006.0,575000.0,1001.0,Diesl,Deelar,Manual,First Owner
Renault Pulse RxZ,2017.0,490000.0,22000.0,Diesl,Deelar,Manual,First Owner
Hyundai Grand i10 Magna,2017.0,480000.0,53261.0,Petorl,Deelar,Manual,First Owner
Land Rover Discovery Sport SD4 HSE Luxury,2016.0,3500000.0,53000.0,Deisel,Dealerr,Automatic,First Owner
Renault KWID 1.0 RXT Optional,2018.0,370000.0,10000.0,Petrrol,Dealerr,Manual,First Owner
Maruti Baleno Alpha 1.3,2017.0,835000.0,14000.0,Deisel,Deelar,Manual,First Owner
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,650000.0,44000.0,Petorl,Dealerr,Manual,First Owner
Toyota Etios VD,2014.0,670000.0,39895.0,Deisel,Dealerr,Manual,First Owner
Chevrolet Cruze LTZ AT,,950000.0,73000.0,None,Deelar,Automatic,First Owner
Honda City i-VTEC SV,2014.0,690000.0,17000.0,Petrl,Deelar,Manual,First Owner
Volkswagen Polo 2015-2019 1.2 MPI Highline,2017.0,670000.0,18591.0,Petorl,Deelar,Manual,First Owner
Tata Nexon 1.5 Revotorq XZ,2017.0,925000.0,26766.0,Deisel,Dealerr,Manual,First Owner
Hyundai EON Magna Plus,2015.0,250000.0,,Petrl,None,Manual,First Owner
Tata Sumo Gold EX,,509999.0,42000.0,Diesl,Indivudal,Manual,First Owner
Honda City i DTEC VX,2014.0,520000.0,,Diesl,Indivudal,Manual,First Owner
,2005.0,100000.0,100000.0,Deisel,None,Manual,First Owner
Tata Indica DLS,2006.0,85000.0,300000.0,Deisel,Indvidual,Manual,Second Owner
Tata Indigo LX,2009.0,130000.0,110000.0,Deisel,Indivudal,Manual,Third Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2018.0,950000.0,27620.0,Diesl,Deelar,Manual,First Owner
Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015.0,450000.0,70000.0,Petorl,Indvidual,Manual,First Owner
Honda City S,2012.0,320000.0,50000.0,Petrrol,Indvidual,Manual,Second Owner
Maruti Swift Dzire VDI,2015.0,480000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Mercedes-Benz New C-Class C 220 CDI Grand Edition,2014.0,2490000.0,46000.0,Diesl,Indivudal,Automatic,First Owner
Toyota Innova 2.5 VX 8 STR,2012.0,790000.0,82000.0,Diesl,Indivudal,Manual,First Owner
Maruti Omni MPI STD BSIV,2016.0,,120000.0,Petrl,Indivudal,Manual,First Owner
Maruti Alto LXi,2006.0,75000.0,,Petrl,Indivudal,Manual,Third Owner
Tata Indica GLS BS IV,2010.0,99000.0,70000.0,Petorl,Indivudal,,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2018.0,,20000.0,Diesl,Indivudal,Manual,First Owner
Mahindra Xylo D4 BSIV,2013.0,250000.0,200000.0,Deisel,Indivudal,Manual,
Toyota Innova Crysta 2.5 VX BS IV,2011.0,520000.0,120000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Verna CRDi 1.6 AT SX Option,2018.0,1100000.0,30000.0,Diesl,Indivudal,Automatic,First Owner
Toyota Innova 2.5 V Diesel 7-seater,2005.0,200000.0,223000.0,Deisel,Indivudal,Manual,First Owner
Maruti Swift Dzire VDI,2016.0,525000.0,,Deisel,Indivudal,Manual,First Owner
Hyundai i20 Asta 1.2,2016.0,500000.0,40000.0,Petorl,Indivudal,Manual,First Owner
Mahindra Scorpio S2 7 Seater,2016.0,675000.0,161327.0,Diesl,Indivudal,Manual,First Owner
Hyundai i10 Magna 1.2 iTech SE,2009.0,150000.0,60000.0,Petorl,Indvidual,Manual,Third Owner
Mahindra Bolero DI,2007.0,250000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz BSIV,,450000.0,6000.0,Petorl,Indvidual,Manual,First Owner
Hyundai Santro Xing XS,2009.0,150000.0,68000.0,Petrl,Indivudal,Manual,
Chevrolet Beat Diesel LS,2012.0,200000.0,85000.0,Deisel,Indvidual,Manual,First Owner
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,525000.0,70000.0,Diesl,Indivudal,Automatic,First Owner
Maruti Esteem VX,1999.0,60000.0,35000.0,Petrl,Indivudal,Manual,Second Owner
Maruti Swift Vdi BSIII,2010.0,180000.0,100000.0,Diesl,Indivudal,Manual,Second Owner
Honda Amaze S i-Dtech,2015.0,475000.0,110000.0,Deisel,Indvidual,Manual,First Owner
Mahindra Scorpio VLS AT 2.2 mHAWK,2010.0,380000.0,195000.0,Deisel,Indvidual,Automatic,Second Owner
Maruti Alto 800 LXI,2015.0,285000.0,46000.0,Petrl,Indvidual,Manual,Second Owner
Maruti Alto LXi BSIII,2008.0,91200.0,60000.0,Petrrol,Indvidual,Manual,Second Owner
Datsun RediGO T Option,,250000.0,46000.0,Petorl,Indvidual,Manual,First Owner
Hyundai Grand i10 CRDi Sportz,2015.0,400000.0,42000.0,Diesl,Indvidual,Manual,First Owner
Hyundai Santro Xing XG AT,,160000.0,90000.0,Petrl,Indivudal,Automatic,Second Owner
Skoda Yeti Ambition 4X2,2012.0,650000.0,85000.0,Deisel,Indivudal,Manual,
